order_id,shipment_mode,discount_pct,discount_bucket,product_cost,weight_gms,customer_rating,care_calls,product_importance,on_time,delivery_status,estimated_revenue,gross_margin,discount_impact,shipping_cost,return_loss,net_margin,net_margin_rate,return_risk_score,return_risk_level
9205,Ship,2,1-10% - Remise légère,187,4549,3,3,Low,0,Livré en retard,190.8163,3.8163,3.8163,9.098,16.0081,-25.1061,-0.1316,1,Faible
9206,Ship,6,1-10% - Remise légère,144,4137,4,4,Low,1,Livré à temps,153.1915,9.1915,9.1915,8.274,12.8517,-21.1257,-0.1379,0,Faible
9207,Ship,10,1-10% - Remise légère,226,4254,2,3,Low,0,Livré en retard,251.1111,25.1111,25.1111,8.508,21.0664,-29.5744,-0.1178,2,Moyen
9208,Ship,3,1-10% - Remise légère,229,4916,2,5,Low,0,Livré en retard,236.0825,7.0825,7.0825,9.832,19.8056,-29.6376,-0.1255,3,Moyen
9209,Ship,4,1-10% - Remise légère,255,4628,3,3,Low,1,Livré à temps,265.625,10.625,10.625,9.256,22.2841,-31.5401,-0.1187,0,Faible
9210,Ship,9,1-10% - Remise légère,227,4990,3,5,Medium,0,Livré en retard,249.4505,22.4505,22.4505,9.98,20.9271,-30.9071,-0.1239,2,Moyen
9211,Ship,6,1-10% - Remise légère,248,5081,1,5,Medium,1,Livré à temps,263.8298,15.8298,15.8298,10.162,22.1334,-32.2954,-0.1224,3,Moyen
9212,Ship,3,1-10% - Remise légère,151,4759,2,3,Low,0,Livré en retard,155.6701,4.6701,4.6701,9.518,13.0596,-22.5776,-0.145,2,Moyen
9213,Ship,8,1-10% - Remise légère,188,4125,5,4,Medium,0,Livré en retard,204.3478,16.3478,16.3478,8.25,17.1433,-25.3933,-0.1243,1,Faible
9214,Ship,3,1-10% - Remise légère,160,4304,2,4,Medium,1,Livré à temps,164.9485,4.9485,4.9485,8.608,13.838,-22.446,-0.1361,1,Faible
9215,Ship,1,1-10% - Remise légère,156,5361,2,4,Low,0,Livré en retard,157.5758,1.5758,1.5758,10.722,13.2195,-23.9415,-0.1519,3,Moyen
9216,Ship,7,1-10% - Remise légère,162,5313,4,3,Medium,0,Livré en retard,174.1935,12.1935,12.1935,10.626,14.6136,-25.2396,-0.1449,2,Moyen
9217,Ship,4,1-10% - Remise légère,270,5888,4,4,Low,0,Livré en retard,281.25,11.25,11.25,11.776,23.5949,-35.3709,-0.1258,2,Moyen
9218,Ship,2,1-10% - Remise légère,200,4947,5,4,Medium,0,Livré en retard,204.0816,4.0816,4.0816,9.894,17.121,-27.015,-0.1324,1,Faible
9219,Ship,10,1-10% - Remise légère,224,4147,3,3,Medium,0,Livré en retard,248.8889,24.8889,24.8889,8.294,20.88,-29.174,-0.1172,1,Faible
9220,Ship,7,1-10% - Remise légère,146,4953,4,4,Medium,1,Livré à temps,156.9892,10.9892,10.9892,9.906,13.1703,-23.0763,-0.147,0,Faible
9221,Ship,6,1-10% - Remise légère,156,5231,3,5,Low,1,Livré à temps,165.9574,9.9574,9.9574,10.462,13.9227,-24.3847,-0.1469,2,Moyen
9222,Ship,4,1-10% - Remise légère,235,5748,3,4,Medium,1,Livré à temps,244.7917,9.7917,9.7917,11.496,20.5363,-32.0323,-0.1309,1,Faible
9223,Ship,5,1-10% - Remise légère,231,4118,1,4,Medium,1,Livré à temps,243.1579,12.1579,12.1579,8.236,20.3992,-28.6352,-0.1178,1,Faible
9224,Ship,10,1-10% - Remise légère,141,5907,5,4,Low,1,Livré à temps,156.6667,15.6667,15.6667,11.814,13.1432,-24.9572,-0.1593,1,Faible
9225,Ship,9,1-10% - Remise légère,178,5727,1,3,Medium,1,Livré à temps,195.6044,17.6044,17.6044,11.454,16.4098,-27.8638,-0.1424,2,Moyen
9226,Ship,3,1-10% - Remise légère,244,4089,4,5,High,0,Livré en retard,251.5464,7.5464,7.5464,8.178,21.103,-29.281,-0.1164,2,Moyen
9227,Ship,7,1-10% - Remise légère,247,4955,2,4,Medium,1,Livré à temps,265.5914,18.5914,18.5914,9.91,22.2812,-32.1912,-0.1212,1,Faible
9228,Ship,5,1-10% - Remise légère,132,5978,1,3,Medium,0,Livré en retard,138.9474,6.9474,6.9474,11.956,11.6567,-23.6127,-0.1699,3,Moyen
9229,Ship,6,1-10% - Remise légère,190,4671,5,4,Medium,1,Livré à temps,202.1277,12.1277,12.1277,9.342,16.9571,-26.2991,-0.1301,0,Faible
9230,Ship,1,1-10% - Remise légère,113,5993,2,3,Medium,0,Livré en retard,114.1414,1.1414,1.1414,11.986,9.5757,-21.5617,-0.1889,3,Moyen
9231,Ship,3,1-10% - Remise légère,253,4851,5,5,High,0,Livré en retard,260.8247,7.8247,7.8247,9.702,21.8813,-31.5833,-0.1211,2,Moyen
9232,Ship,4,1-10% - Remise légère,235,4739,3,4,Medium,0,Livré en retard,244.7917,9.7917,9.7917,9.478,20.5363,-30.0143,-0.1226,1,Faible
9233,Ship,6,1-10% - Remise légère,264,4102,3,3,Low,0,Livré en retard,280.8511,16.8511,16.8511,8.204,23.5614,-31.7654,-0.1131,1,Faible
9234,Ship,3,1-10% - Remise légère,286,4424,5,3,Medium,0,Livré en retard,294.8454,8.8454,8.8454,8.848,24.7354,-33.5834,-0.1139,1,Faible
9235,Ship,3,1-10% - Remise légère,141,4249,3,4,Medium,0,Livré en retard,145.3608,4.3608,4.3608,8.498,12.1947,-20.6927,-0.1424,1,Faible
9236,Ship,3,1-10% - Remise légère,243,5703,2,4,Low,0,Livré en retard,250.5155,7.5155,7.5155,11.406,21.0165,-32.4225,-0.1294,3,Moyen
9237,Ship,10,1-10% - Remise légère,209,5461,4,5,Low,0,Livré en retard,232.2222,23.2222,23.2222,10.922,19.4818,-30.4038,-0.1309,3,Moyen
9238,Ship,2,1-10% - Remise légère,246,4633,4,4,Medium,1,Livré à temps,251.0204,5.0204,5.0204,9.266,21.0588,-30.3248,-0.1208,0,Faible
9239,Ship,1,1-10% - Remise légère,257,5717,3,4,Medium,1,Livré à temps,259.596,2.596,2.596,11.434,21.7783,-33.2123,-0.1279,1,Faible
9240,Ship,8,1-10% - Remise légère,217,4907,2,4,Medium,1,Livré à temps,235.8696,18.8696,18.8696,9.814,19.7878,-29.6018,-0.1255,1,Faible
9241,Ship,9,1-10% - Remise légère,246,5041,4,4,Low,0,Livré en retard,270.3297,24.3297,24.3297,10.082,22.6787,-32.7607,-0.1212,1,Faible
9242,Ship,6,1-10% - Remise légère,166,4100,4,4,Low,1,Livré à temps,176.5957,10.5957,10.5957,8.2,14.8151,-23.0151,-0.1303,0,Faible
9243,Ship,3,1-10% - Remise légère,183,5189,3,3,Low,0,Livré en retard,188.6598,5.6598,5.6598,10.378,15.8272,-26.2052,-0.1389,2,Moyen
9244,Ship,4,1-10% - Remise légère,136,5923,5,4,Medium,1,Livré à temps,141.6667,5.6667,5.6667,11.846,11.8848,-23.7308,-0.1675,1,Faible
9245,Ship,10,1-10% - Remise légère,224,4653,1,4,Low,1,Livré à temps,248.8889,24.8889,24.8889,9.306,20.88,-30.186,-0.1213,1,Faible
9246,Ship,2,1-10% - Remise légère,174,4069,3,4,Medium,1,Livré à temps,177.551,3.551,3.551,8.138,14.8953,-23.0333,-0.1297,0,Faible
9247,Ship,4,1-10% - Remise légère,209,4809,5,4,Medium,0,Livré en retard,217.7083,8.7083,8.7083,9.618,18.2642,-27.8822,-0.1281,1,Faible
9248,Ship,3,1-10% - Remise légère,256,4679,3,4,Medium,1,Livré à temps,263.9175,7.9175,7.9175,9.358,22.1408,-31.4988,-0.1194,0,Faible
9249,Ship,9,1-10% - Remise légère,231,5194,2,4,Medium,0,Livré en retard,253.8462,22.8462,22.8462,10.388,21.2959,-31.6839,-0.1248,3,Moyen
9250,Ship,2,1-10% - Remise légère,228,5435,1,2,Low,0,Livré en retard,232.6531,4.6531,4.6531,10.87,19.5179,-30.3879,-0.1306,3,Moyen
9251,Ship,10,1-10% - Remise légère,198,5487,2,4,Medium,1,Livré à temps,220.0,22.0,22.0,10.974,18.4564,-29.4304,-0.1338,2,Moyen
9252,Ship,3,1-10% - Remise légère,223,4382,5,5,Medium,0,Livré en retard,229.8969,6.8969,6.8969,8.764,19.2867,-28.0507,-0.122,2,Moyen
9253,Ship,8,1-10% - Remise légère,257,4780,4,3,Medium,0,Livré en retard,279.3478,22.3478,22.3478,9.56,23.4353,-32.9953,-0.1181,1,Faible
9254,Ship,10,1-10% - Remise légère,265,4741,4,4,Low,0,Livré en retard,294.4444,29.4444,29.4444,9.482,24.7018,-34.1838,-0.1161,1,Faible
9255,Ship,7,1-10% - Remise légère,258,4068,3,3,Medium,1,Livré à temps,277.4194,19.4194,19.4194,8.136,23.2735,-31.4095,-0.1132,0,Faible
9256,Ship,7,1-10% - Remise légère,272,5657,2,3,Low,1,Livré à temps,292.4731,20.4731,20.4731,11.314,24.5364,-35.8504,-0.1226,2,Moyen
9257,Ship,1,1-10% - Remise légère,273,5119,3,5,Medium,0,Livré en retard,275.7576,2.7576,2.7576,10.238,23.1341,-33.3721,-0.121,3,Moyen
9258,Ship,1,1-10% - Remise légère,287,5263,5,3,High,1,Livré à temps,289.899,2.899,2.899,10.526,24.3205,-34.8465,-0.1202,1,Faible
9259,Ship,1,1-10% - Remise légère,176,4270,1,5,Low,1,Livré à temps,177.7778,1.7778,1.7778,8.54,14.9143,-23.4543,-0.1319,2,Moyen
9260,Ship,4,1-10% - Remise légère,136,5413,4,5,Medium,0,Livré en retard,141.6667,5.6667,5.6667,10.826,11.8848,-22.7108,-0.1603,3,Moyen
9261,Ship,1,1-10% - Remise légère,204,4025,5,3,Low,1,Livré à temps,206.0606,2.0606,2.0606,8.05,17.287,-25.337,-0.123,0,Faible
9262,Ship,2,1-10% - Remise légère,213,5432,3,4,Medium,1,Livré à temps,217.3469,4.3469,4.3469,10.864,18.2339,-29.0979,-0.1339,1,Faible
9263,Ship,1,1-10% - Remise légère,160,4769,3,3,Low,0,Livré en retard,161.6162,1.6162,1.6162,9.538,13.5584,-23.0964,-0.1429,1,Faible
9264,Ship,9,1-10% - Remise légère,148,5095,5,3,Medium,1,Livré à temps,162.6374,14.6374,14.6374,10.19,13.6441,-23.8341,-0.1465,1,Faible
9265,Ship,10,1-10% - Remise légère,255,4740,3,4,Medium,0,Livré en retard,283.3333,28.3333,28.3333,9.48,23.7697,-33.2497,-0.1174,1,Faible
9266,Ship,10,1-10% - Remise légère,212,5724,3,3,Medium,1,Livré à temps,235.5556,23.5556,23.5556,11.448,19.7614,-31.2094,-0.1325,1,Faible
9267,Ship,10,1-10% - Remise légère,217,5439,3,3,Medium,0,Livré en retard,241.1111,24.1111,24.1111,10.878,20.2275,-31.1055,-0.129,2,Moyen
9268,Ship,7,1-10% - Remise légère,145,5823,2,4,Medium,0,Livré en retard,155.914,10.914,10.914,11.646,13.0801,-24.7261,-0.1586,3,Moyen
9269,Ship,6,1-10% - Remise légère,170,5750,1,3,High,0,Livré en retard,180.8511,10.8511,10.8511,11.5,15.1721,-26.6721,-0.1475,3,Moyen
9270,Ship,5,1-10% - Remise légère,244,5781,2,3,High,1,Livré à temps,256.8421,12.8421,12.8421,11.562,21.5472,-33.1092,-0.1289,2,Moyen
9271,Ship,2,1-10% - Remise légère,151,5016,1,3,Medium,0,Livré en retard,154.0816,3.0816,3.0816,10.032,12.9264,-22.9584,-0.149,2,Moyen
9272,Ship,10,1-10% - Remise légère,202,4454,1,4,Low,0,Livré en retard,224.4444,22.4444,22.4444,8.908,18.8293,-27.7373,-0.1236,2,Moyen
9273,Ship,2,1-10% - Remise légère,195,4682,1,4,Medium,0,Livré en retard,198.9796,3.9796,3.9796,9.364,16.693,-26.057,-0.131,2,Moyen
9274,Ship,9,1-10% - Remise légère,150,5852,3,3,Medium,0,Livré en retard,164.8352,14.8352,14.8352,11.704,13.8285,-25.5325,-0.1549,2,Moyen
9275,Ship,10,1-10% - Remise légère,225,5523,3,4,Medium,1,Livré à temps,250.0,25.0,25.0,11.046,20.9732,-32.0192,-0.1281,1,Faible
9276,Ship,6,1-10% - Remise légère,142,5027,5,4,Medium,0,Livré en retard,151.0638,9.0638,9.0638,10.054,12.6732,-22.7272,-0.1504,1,Faible
9277,Ship,5,1-10% - Remise légère,262,4782,3,3,Low,0,Livré en retard,275.7895,13.7895,13.7895,9.564,23.1368,-32.7008,-0.1186,1,Faible
9278,Ship,10,1-10% - Remise légère,251,4912,1,3,Medium,0,Livré en retard,278.8889,27.8889,27.8889,9.824,23.3968,-33.2208,-0.1191,2,Moyen
9279,Ship,10,1-10% - Remise légère,221,4255,5,5,Medium,1,Livré à temps,245.5556,24.5556,24.5556,8.51,20.6004,-29.1104,-0.1185,1,Faible
9280,Ship,7,1-10% - Remise légère,202,5328,2,3,Medium,0,Livré en retard,217.2043,15.2043,15.2043,10.656,18.2219,-28.8779,-0.133,3,Moyen
9281,Ship,3,1-10% - Remise légère,216,4750,3,4,Medium,0,Livré en retard,222.6804,6.6804,6.6804,9.5,18.6813,-28.1813,-0.1266,1,Faible
9282,Ship,4,1-10% - Remise légère,239,5916,2,4,Low,0,Livré en retard,248.9583,9.9583,9.9583,11.832,20.8858,-32.7178,-0.1314,3,Moyen
9283,Ship,4,1-10% - Remise légère,192,5524,3,2,Low,0,Livré en retard,200.0,8.0,8.0,11.048,16.7786,-27.8266,-0.1391,2,Moyen
9284,Ship,5,1-10% - Remise légère,185,4574,4,3,Medium,0,Livré en retard,194.7368,9.7368,9.7368,9.148,16.337,-25.485,-0.1309,1,Faible
9285,Ship,3,1-10% - Remise légère,235,4411,4,5,Low,1,Livré à temps,242.268,7.268,7.268,8.822,20.3246,-29.1466,-0.1203,1,Faible
9286,Ship,8,1-10% - Remise légère,253,5608,2,3,Low,0,Livré en retard,275.0,22.0,22.0,11.216,23.0705,-34.2865,-0.1247,3,Moyen
9287,Ship,2,1-10% - Remise légère,180,5659,4,3,Low,1,Livré à temps,183.6735,3.6735,3.6735,11.318,15.4089,-26.7269,-0.1455,1,Faible
9288,Ship,10,1-10% - Remise légère,150,5187,5,3,Medium,0,Livré en retard,166.6667,16.6667,16.6667,10.374,13.9821,-24.3561,-0.1461,2,Moyen
9289,Ship,9,1-10% - Remise légère,168,4030,2,4,Medium,0,Livré en retard,184.6154,16.6154,16.6154,8.06,15.4879,-23.5479,-0.1276,2,Moyen
9290,Road,1,1-10% - Remise légère,274,4030,4,5,Medium,0,Livré en retard,276.7677,2.7677,2.7677,4.03,23.2188,-27.2488,-0.0985,2,Moyen
9291,Road,9,1-10% - Remise légère,179,5224,2,3,Medium,1,Livré à temps,196.7033,17.7033,17.7033,5.224,16.502,-21.726,-0.1105,2,Moyen
9292,Road,3,1-10% - Remise légère,237,5299,1,6,Medium,1,Livré à temps,244.3299,7.3299,7.3299,5.299,20.4975,-25.7965,-0.1056,3,Moyen
9293,Road,10,1-10% - Remise légère,160,4602,4,3,Low,0,Livré en retard,177.7778,17.7778,17.7778,4.602,14.9143,-19.5163,-0.1098,1,Faible
9294,Road,4,1-10% - Remise légère,225,4102,1,4,Low,0,Livré en retard,234.375,9.375,9.375,4.102,19.6624,-23.7644,-0.1014,2,Moyen
9295,Road,4,1-10% - Remise légère,217,5539,2,4,Low,0,Livré en retard,226.0417,9.0417,9.0417,5.539,18.9633,-24.5023,-0.1084,3,Moyen
9296,Road,1,1-10% - Remise légère,263,4645,5,3,Medium,0,Livré en retard,265.6566,2.6566,2.6566,4.645,22.2867,-26.9317,-0.1014,1,Faible
9297,Road,3,1-10% - Remise légère,128,5459,4,4,Medium,0,Livré en retard,131.9588,3.9588,3.9588,5.459,11.0704,-16.5294,-0.1253,2,Moyen
9298,Road,8,1-10% - Remise légère,167,4420,3,3,Low,0,Livré en retard,181.5217,14.5217,14.5217,4.42,15.2284,-19.6484,-0.1082,1,Faible
9299,Road,10,1-10% - Remise légère,221,4312,2,3,Low,0,Livré en retard,245.5556,24.5556,24.5556,4.312,20.6004,-24.9124,-0.1015,2,Moyen
9300,Road,5,1-10% - Remise légère,173,4703,3,3,Low,0,Livré en retard,182.1053,9.1053,9.1053,4.703,15.2773,-19.9803,-0.1097,1,Faible
9301,Road,6,1-10% - Remise légère,149,4904,2,4,Low,0,Livré en retard,158.5106,9.5106,9.5106,4.904,13.2979,-18.2019,-0.1148,2,Moyen
9302,Road,8,1-10% - Remise légère,234,5241,5,3,Medium,1,Livré à temps,254.3478,20.3478,20.3478,5.241,21.338,-26.579,-0.1045,1,Faible
9303,Road,6,1-10% - Remise légère,237,4918,3,3,Medium,0,Livré en retard,252.1277,15.1277,15.1277,4.918,21.1517,-26.0697,-0.1034,1,Faible
9304,Road,2,1-10% - Remise légère,269,4267,4,2,Low,1,Livré à temps,274.4898,5.4898,5.4898,4.267,23.0277,-27.2947,-0.0994,0,Faible
9305,Road,5,1-10% - Remise légère,182,4183,5,3,High,1,Livré à temps,191.5789,9.5789,9.5789,4.183,16.0721,-20.2551,-0.1057,0,Faible
9306,Road,1,1-10% - Remise légère,199,5204,3,6,Medium,0,Livré en retard,201.0101,2.0101,2.0101,5.204,16.8633,-22.0673,-0.1098,3,Moyen
9307,Road,6,1-10% - Remise légère,264,4863,1,4,Low,0,Livré en retard,280.8511,16.8511,16.8511,4.863,23.5614,-28.4244,-0.1012,2,Moyen
9308,Road,2,1-10% - Remise légère,167,5761,5,6,Low,1,Livré à temps,170.4082,3.4082,3.4082,5.761,14.296,-20.057,-0.1177,2,Moyen
9309,Road,6,1-10% - Remise légère,155,5778,4,4,Medium,1,Livré à temps,164.8936,9.8936,9.8936,5.778,13.8334,-19.6114,-0.1189,1,Faible
9310,Road,8,1-10% - Remise légère,274,4647,1,5,High,1,Livré à temps,297.8261,23.8261,23.8261,4.647,24.9855,-29.6325,-0.0995,2,Moyen
9311,Road,10,1-10% - Remise légère,213,5492,1,4,Low,0,Livré en retard,236.6667,23.6667,23.6667,5.492,19.8547,-25.3467,-0.1071,3,Moyen
9312,Flight,8,1-10% - Remise légère,204,4562,2,3,High,1,Livré à temps,221.7391,17.7391,17.7391,22.81,18.6023,-41.4123,-0.1868,1,Faible
9313,Flight,7,1-10% - Remise légère,259,4764,2,5,Medium,0,Livré en retard,278.4946,19.4946,19.4946,23.82,23.3637,-47.1837,-0.1694,3,Moyen
9314,Flight,2,1-10% - Remise légère,174,4972,1,3,Medium,0,Livré en retard,177.551,3.551,3.551,24.86,14.8953,-39.7553,-0.2239,2,Moyen
9315,Flight,4,1-10% - Remise légère,230,4387,1,3,Low,1,Livré à temps,239.5833,9.5833,9.5833,21.935,20.0993,-42.0343,-0.1754,1,Faible
9316,Flight,4,1-10% - Remise légère,260,5911,4,5,Low,1,Livré à temps,270.8333,10.8333,10.8333,29.555,22.721,-52.276,-0.193,2,Moyen
9317,Flight,1,1-10% - Remise légère,176,4155,5,4,Low,0,Livré en retard,177.7778,1.7778,1.7778,20.775,14.9143,-35.6893,-0.2008,1,Faible
9318,Flight,6,1-10% - Remise légère,217,4120,2,5,Medium,1,Livré à temps,230.8511,13.8511,13.8511,20.6,19.3668,-39.9668,-0.1731,2,Moyen
9319,Flight,9,1-10% - Remise légère,219,5703,2,4,Low,0,Livré en retard,240.6593,21.6593,21.6593,28.515,20.1896,-48.7046,-0.2024,3,Moyen
9320,Flight,5,1-10% - Remise légère,189,4133,1,4,Medium,0,Livré en retard,198.9474,9.9474,9.9474,20.665,16.6903,-37.3553,-0.1878,2,Moyen
9321,Flight,7,1-10% - Remise légère,252,5459,1,4,Low,1,Livré à temps,270.9677,18.9677,18.9677,27.295,22.7323,-50.0273,-0.1846,2,Moyen
9322,Flight,2,1-10% - Remise légère,189,4152,2,3,Medium,1,Livré à temps,192.8571,3.8571,3.8571,20.76,16.1793,-36.9393,-0.1915,1,Faible
9323,Flight,5,1-10% - Remise légère,159,4930,2,5,Low,0,Livré en retard,167.3684,8.3684,8.3684,24.65,14.041,-38.691,-0.2312,3,Moyen
9324,Flight,6,1-10% - Remise légère,262,5381,2,4,Low,0,Livré en retard,278.7234,16.7234,16.7234,26.905,23.3829,-50.2879,-0.1804,3,Moyen
9325,Flight,8,1-10% - Remise légère,191,5156,1,6,Low,1,Livré à temps,207.6087,16.6087,16.6087,25.78,17.4169,-43.1969,-0.2081,3,Moyen
9326,Flight,2,1-10% - Remise légère,271,4133,1,4,Medium,1,Livré à temps,276.5306,5.5306,5.5306,20.665,23.199,-43.864,-0.1586,1,Faible
9327,Flight,2,1-10% - Remise légère,196,5840,5,4,Low,0,Livré en retard,200.0,4.0,4.0,29.2,16.7786,-45.9786,-0.2299,2,Moyen
9328,Flight,6,1-10% - Remise légère,261,5068,3,4,Low,0,Livré en retard,277.6596,16.6596,16.6596,25.34,23.2937,-48.6337,-0.1752,2,Moyen
9329,Flight,1,1-10% - Remise légère,233,5284,5,4,Medium,0,Livré en retard,235.3535,2.3535,2.3535,26.42,19.7445,-46.1645,-0.1961,2,Moyen
9330,Flight,5,1-10% - Remise légère,235,4506,4,5,Low,0,Livré en retard,247.3684,12.3684,12.3684,22.53,20.7525,-43.2825,-0.175,2,Moyen
9331,Flight,8,1-10% - Remise légère,154,5149,2,3,Low,1,Livré à temps,167.3913,13.3913,13.3913,25.745,14.0429,-39.7879,-0.2377,2,Moyen
9332,Flight,3,1-10% - Remise légère,167,4658,5,4,Low,0,Livré en retard,172.1649,5.1649,5.1649,23.29,14.4434,-37.7334,-0.2192,1,Faible
9333,Flight,5,1-10% - Remise légère,144,4631,4,6,Low,0,Livré en retard,151.5789,7.5789,7.5789,23.155,12.7164,-35.8714,-0.2367,2,Moyen
9334,Ship,9,1-10% - Remise légère,194,5851,3,5,Low,0,Livré en retard,213.1868,19.1868,19.1868,11.702,17.8849,-29.5869,-0.1388,3,Moyen
9335,Ship,5,1-10% - Remise légère,242,5375,4,5,Medium,0,Livré en retard,254.7368,12.7368,12.7368,10.75,21.3706,-32.1206,-0.1261,3,Moyen
9336,Ship,8,1-10% - Remise légère,144,5727,3,3,Medium,0,Livré en retard,156.5217,12.5217,12.5217,11.454,13.1311,-24.5851,-0.1571,2,Moyen
9337,Ship,9,1-10% - Remise légère,157,4272,4,5,Medium,0,Livré en retard,172.5275,15.5275,15.5275,8.544,14.4738,-23.0178,-0.1334,2,Moyen
9338,Ship,5,1-10% - Remise légère,184,5920,3,4,Medium,1,Livré à temps,193.6842,9.6842,9.6842,11.84,16.2487,-28.0887,-0.145,1,Faible
9339,Ship,2,1-10% - Remise légère,151,4172,1,5,Medium,1,Livré à temps,154.0816,3.0816,3.0816,8.344,12.9264,-21.2704,-0.138,2,Moyen
9340,Ship,2,1-10% - Remise légère,175,5861,1,4,Medium,0,Livré en retard,178.5714,3.5714,3.5714,11.722,14.9809,-26.7029,-0.1495,3,Moyen
9341,Ship,5,1-10% - Remise légère,177,5941,2,3,Low,0,Livré en retard,186.3158,9.3158,9.3158,11.882,15.6306,-27.5126,-0.1477,3,Moyen
9342,Ship,2,1-10% - Remise légère,141,5144,1,6,Low,0,Livré en retard,143.8776,2.8776,2.8776,10.288,12.0703,-22.3583,-0.1554,4,Élevé
9343,Ship,5,1-10% - Remise légère,210,4746,2,4,Low,0,Livré en retard,221.0526,11.0526,11.0526,9.492,18.5447,-28.0367,-0.1268,2,Moyen
9344,Ship,8,1-10% - Remise légère,224,4754,4,2,Low,0,Livré en retard,243.4783,19.4783,19.4783,9.508,20.4261,-29.9341,-0.1229,1,Faible
9345,Ship,9,1-10% - Remise légère,253,5502,1,4,Medium,1,Livré à temps,278.022,25.022,25.022,11.004,23.3241,-34.3281,-0.1235,2,Moyen
9346,Ship,7,1-10% - Remise légère,157,4690,1,4,Medium,1,Livré à temps,168.8172,11.8172,11.8172,9.38,14.1626,-23.5426,-0.1395,1,Faible
9347,Ship,8,1-10% - Remise légère,172,4982,2,3,Medium,1,Livré à temps,186.9565,14.9565,14.9565,9.964,15.6843,-25.6483,-0.1372,1,Faible
9348,Ship,6,1-10% - Remise légère,193,5247,5,3,High,1,Livré à temps,205.3191,12.3191,12.3191,10.494,17.2248,-27.7188,-0.135,1,Faible
9349,Ship,9,1-10% - Remise légère,255,1157,2,6,Low,0,Livré en retard,280.2198,25.2198,25.2198,2.314,23.5084,-25.8224,-0.0922,3,Moyen
9350,Ship,2,1-10% - Remise légère,255,1826,5,7,Low,1,Livré à temps,260.2041,5.2041,5.2041,3.652,21.8293,-25.4813,-0.0979,1,Faible
9351,Ship,1,1-10% - Remise légère,286,1570,4,6,Medium,0,Livré en retard,288.8889,2.8889,2.8889,3.14,24.2357,-27.3757,-0.0948,2,Moyen
9352,Ship,9,1-10% - Remise légère,267,1261,1,7,Medium,1,Livré à temps,293.4066,26.4066,26.4066,2.522,24.6147,-27.1367,-0.0925,2,Moyen
9353,Ship,3,1-10% - Remise légère,226,1223,4,5,Low,1,Livré à temps,232.9897,6.9897,6.9897,2.446,19.5462,-21.9922,-0.0944,1,Faible
9354,Ship,1,1-10% - Remise légère,285,1606,3,6,Medium,0,Livré en retard,287.8788,2.8788,2.8788,3.212,24.151,-27.363,-0.0951,2,Moyen
9355,Ship,4,1-10% - Remise légère,276,1662,4,6,Low,1,Livré à temps,287.5,11.5,11.5,3.324,24.1192,-27.4432,-0.0955,1,Faible
9356,Ship,4,1-10% - Remise légère,257,1451,4,6,Low,0,Livré en retard,267.7083,10.7083,10.7083,2.902,22.4588,-25.3608,-0.0947,2,Moyen
9357,Ship,7,1-10% - Remise légère,287,1141,4,6,Medium,1,Livré à temps,308.6022,21.6022,21.6022,2.282,25.8895,-28.1715,-0.0913,1,Faible
9358,Ship,9,1-10% - Remise légère,283,1311,1,6,Low,1,Livré à temps,310.989,27.989,27.989,2.622,26.0898,-28.7118,-0.0923,2,Moyen
9359,Ship,10,1-10% - Remise légère,309,1904,1,6,Medium,1,Livré à temps,343.3333,34.3333,34.3333,3.808,28.8032,-32.6112,-0.095,2,Moyen
9360,Ship,7,1-10% - Remise légère,274,1225,5,4,Low,0,Livré en retard,294.6237,20.6237,20.6237,2.45,24.7168,-27.1668,-0.0922,1,Faible
9361,Ship,8,1-10% - Remise légère,244,1477,2,7,Medium,1,Livré à temps,265.2174,21.2174,21.2174,2.954,22.2499,-25.2039,-0.095,2,Moyen
9362,Ship,9,1-10% - Remise légère,222,1003,4,5,Low,0,Livré en retard,243.956,21.956,21.956,2.006,20.4662,-22.4722,-0.0921,2,Moyen
9363,Ship,9,1-10% - Remise légère,264,1243,1,6,Low,0,Livré en retard,290.1099,26.1099,26.1099,2.486,24.3382,-26.8242,-0.0925,3,Moyen
9364,Ship,7,1-10% - Remise légère,232,1899,1,4,Medium,1,Livré à temps,249.4624,17.4624,17.4624,3.798,20.9281,-24.7261,-0.0991,1,Faible
9365,Ship,10,1-10% - Remise légère,217,4264,1,5,Medium,0,Livré en retard,241.1111,24.1111,24.1111,8.528,20.2275,-28.7555,-0.1193,3,Moyen
9366,Ship,1,1-10% - Remise légère,219,5221,5,4,Low,0,Livré en retard,221.2121,2.2121,2.2121,10.442,18.5581,-29.0001,-0.1311,2,Moyen
9367,Ship,4,1-10% - Remise légère,189,5613,3,4,Medium,1,Livré à temps,196.875,7.875,7.875,11.226,16.5164,-27.7424,-0.1409,1,Faible
9368,Ship,1,1-10% - Remise légère,252,4705,2,4,Low,1,Livré à temps,254.5455,2.5455,2.5455,9.41,21.3546,-30.7646,-0.1209,1,Faible
