StockCode,description,abc_class,bcg_quadrant,quantity_sold,total_revenue,avg_unit_price,suggested_price,elasticity,elasticity_profile,return_rate_qty,peak_month,pricing_action,estimated_gain_5pct
37462E,"PET MUG, GOLDFISH",C,Dilemme,36.0,13.1,0.6383333333333333,0.6383333333333333,,Non calculable,0.0,2010-12,Tester visibilité ou promotion courte,0.0
16162L,THE KING GIFT BAG,C,Dilemme,20.0,13.0,0.65,0.65,,Non calculable,0.0,2011-09,Tester visibilité ou promotion courte,0.0
47013C,WINE BOTTLE DRESSING DARK BLUE,C,Poids mort,52.0,12.97,0.43,0.43,,Non calculable,0.23076923076923078,2011-05,Vérifier qualité / description avant promotion,0.0
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER ,C,Poids mort,5.0,12.75,2.55,2.55,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
21895,POTTING SHED SOW 'N' GROW SET,C,Poids mort,2.0,12.7,6.35,6.35,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90042C,FRESHWATER PEARL BRACELET IVORY,C,Poids mort,5.0,12.7,2.54,2.54,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
90055,CRACKED GLAZE EARRINGS BROWN,C,Dilemme,5.0,12.53,2.506,2.506,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
90037C,TINY CRYSTAL BRACELET BLUE,C,Poids mort,5.0,12.52,2.504,2.504,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
20671,BLUE TEATIME PRINT BOWL ,C,Poids mort,10.0,12.5,1.25,1.25,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,C,Poids mort,3.0,12.48,4.16,4.16,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
23654,SET 10 CARD SNOWMAN 16965,C,Poids mort,5.0,12.450000000000001,2.49,2.49,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",C,Dilemme,5.0,12.399999999999999,2.485,2.485,,Non calculable,0.0,2010-12,Tester visibilité ou promotion courte,0.0
79329,PINK FLOCK GLASS CANDLEHOLDER,C,Poids mort,12.0,12.18,1.015,1.015,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
84016,FLAG OF ST GEORGE CAR FLAG,C,Dilemme,27.0,12.16,0.625,0.625,,Non calculable,0.0,2011-09,Tester visibilité ou promotion courte,0.0
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,C,Poids mort,2.0,11.9,5.95,5.95,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
84620,BLUE GINGHAM ROSE CUSHION COVER,C,Poids mort,2.0,11.9,5.95,5.95,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,C,Poids mort,14.0,11.899999999999999,0.85,0.85,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
90214Z,"LETTER ""Z"" BLING KEY RING",C,Dilemme,22.0,11.84,0.7819999999999999,0.7819999999999999,,Non calculable,0.0,2011-12,Tester visibilité ou promotion courte,0.0
37444B,BLUE BREAKFAST CUP AND SAUCER ,C,Poids mort,4.0,11.8,2.9500000000000006,2.9500000000000006,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
35818B,"ACRYLIC JEWEL ICICLE, BLUE",C,Poids mort,31.0,11.78,0.38000000000000006,0.38000000000000006,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
16162M,THE KING GIFT BAG 25x24x12cm,C,Poids mort,28.0,11.76,0.42,0.42,,Non calculable,0.0,2011-09,"Déprioriser, solder ou sortir du catalogue",0.0
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,C,Poids mort,4.0,11.64,2.91,2.91,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
23608,SET 10 CARDS RUDOLPHS NOSE 17097,C,Poids mort,4.0,11.64,2.91,2.91,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
85184c,SET 4 VALENTINE DECOUPAGE HEART BOX,C,Poids mort,2.0,11.58,5.79,5.79,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
71050,SMALL SINGLE FLAME CANDLE HOLDER,C,Dilemme,33.0,11.55,0.3499999999999999,0.3499999999999999,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
72798C,SET/4 GARDEN ROSE DINNER CANDLE,C,Poids mort,7.0,11.549999999999999,1.6499999999999997,1.6499999999999997,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,C,Poids mort,2.0,11.46,5.73,5.73,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,C,Poids mort,27.0,11.34,0.42,0.42,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
90025D,BAROQUE BUTTERFLY EARRINGS PINK,C,Poids mort,3.0,11.19,3.73,3.73,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,C,Dilemme,14.0,11.060000000000002,0.79,0.79,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,C,Poids mort,28.0,10.92,0.38999999999999996,0.38999999999999996,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
79026B,"S/4 ICON COASTER,ELVIS LIVES",C,Poids mort,25.0,10.61,0.4855555555555556,0.4855555555555556,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,C,Poids mort,36.5,10.584999999999999,0.29,0.29,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
16169N,WRAP BLUE RUSSIAN FOLKART,C,Poids mort,25.0,10.5,0.42,0.42,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
16161M,WRAP  PINK FLOCK,C,Poids mort,25.0,10.5,0.42,0.42,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,C,Poids mort,27.0,10.260000000000002,0.38,0.38,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,C,Dilemme,12.0,10.2,0.85,0.85,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
85109,PINK BOUDOIR T-LIGHT HOLDER,C,Poids mort,12.0,10.2,0.85,0.85,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
35958,FOLKART ZINC STAR CHRISTMAS DEC,C,Poids mort,12.0,10.2,0.85,0.85,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,C,Dilemme,24.0,10.08,0.42,0.42,,Non calculable,0.0,2011-06,Tester visibilité ou promotion courte,0.0
90053,CRACKED GLAZE EARRINGS IVORY,C,Poids mort,4.0,9.99,2.4975,2.4975,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
23615,SET 10 CARDS PRINTED GRAPHIC 17219,C,Poids mort,4.0,9.96,2.49,2.49,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
23619,SET 10 CARDS POINSETTIA 17093,C,Poids mort,4.0,9.96,2.49,2.49,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
23624,SET 10 CARD PERFECT NATIVITY 17089,C,Poids mort,4.0,9.96,2.49,2.49,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
23650,SET 10 CARDS FILIGREE BAUBLE 16961,C,Poids mort,4.0,9.96,2.49,2.49,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
84689,S/2 BEACH HUT TREASURE CHESTS,C,Poids mort,3.0,9.95,3.975,3.975,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
DCGS0003,BOXED GLASS ASHTRAY,C,Poids mort,4.0,9.94,2.485,2.485,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",C,Poids mort,4.0,9.94,2.485,2.485,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,C,Poids mort,4.0,9.879999999999999,2.4699999999999998,2.4699999999999998,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
85231g,ORANGE SCENTED SET/9 T-LIGHTS,C,Poids mort,6.0,9.78,1.63,1.63,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
44242A,LILAC FEATHERS CURTAIN,C,Poids mort,12.0,9.48,0.79,0.79,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
23441,HAND PAINTED HANGING EASTER EGG,C,Poids mort,22.0,9.24,0.42,0.42,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
35809B,ENAMEL BLUE RIM TEA CONTAINER,C,Poids mort,8.0,9.18,1.6766666666666667,1.6766666666666667,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
37351,ORANGE FLOWER MUG ,C,Poids mort,10.0,9.06,0.8200000000000001,0.8200000000000001,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
84773,RED ROSE AND LACE C/COVER,C,Poids mort,3.0,8.850000000000001,2.95,2.95,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
20906,VINTAGE NOTEBOOK BEAUTY GIRL,C,Poids mort,3.0,8.850000000000001,2.95,2.95,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
45013,FOLDING SHOE TIDY,C,Poids mort,3.0,8.850000000000001,2.95,2.95,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
90077,BLACK DIAMOND CLUSTER EARRINGS,C,Poids mort,3.0,8.82,2.94,2.94,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90027B,GLASS BEAD HOOP EARRINGS MONTANA,C,Poids mort,3.0,8.76,2.92,2.92,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90011E,AMBER CRYSTAL DROP EARRINGS,C,Dilemme,3.0,8.76,2.92,2.92,,Non calculable,0.0,2011-01,Tester visibilité ou promotion courte,0.0
90011D,PURPLE CRYSTAL DROP EARRINGS,C,Poids mort,3.0,8.76,2.92,2.92,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
16206B,RED PURSE WITH PINK HEART,C,Poids mort,7.0,8.75,1.25,1.25,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
90130D,RED STONE/CRYSTAL EARRINGS,C,Dilemme,3.0,8.7,2.9,2.9,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
81950V,FLOWER PURPLE CLOCK WITH SUCKER,C,Dilemme,20.0,8.6,0.57,0.57,,Non calculable,0.0,2011-07,Tester visibilité ou promotion courte,0.0
84732B,CUTE BIRD CEATURE SCREEN,C,Poids mort,22.0,8.58,0.39,0.39,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
44265,M/COLOUR POM-POM CURTAIN,C,Poids mort,2.0,8.5,4.25,4.25,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
90167,BEADED LOVE HEART JEWELLERY SET,C,Poids mort,10.0,8.5,0.85,0.85,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90102,WHITE FRANGIPANI HAIR CLIP,C,Poids mort,10.0,8.5,0.85,0.85,,Non calculable,0.0,2011-06,"Déprioriser, solder ou sortir du catalogue",0.0
90184c,BLACK CHUNKY BEAD BRACELET W STRAP,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
21310,CAPIZ CHANDELIER,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-05,"Déprioriser, solder ou sortir du catalogue",0.0
90181C,BLACK GLASS/SHELL/PEARL NECKLACE,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
B,Adjust bad debt,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
85160a,WHITE BIRD GARDEN DESIGN MUG,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90020,FILIGREE DIAMANTE CHAIN,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
84031b,CHARLIE LOLA BLUE HOT WATER BOTTLE ,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
DCGS0004,HAYNES CAMPER SHOULDER BAG,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
DCGS0070,CAMOUFLAGE DOG COLLAR,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
DCGS0069,OOH LA LA DOGS COLLAR,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
22016,Dotcomgiftshop Gift Voucher £100.00,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
72803b,OCEAN SCENT CANDLE JEWELLED DRAWER,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
84975,HEART SHAPED MIRROR,C,Poids mort,5.0,8.45,1.69,1.69,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
21120,*Boombox Ipod Classic,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
21410,COUNTRY COTTAGE  DOORSTOP GREEN,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90021,LASER CUT MULTI STRAND NECKLACE,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
85035c,ROSE 3 WICK MORRIS BOX CANDLE,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
84031a,CHARLIE+LOLA RED HOT WATER BOTTLE ,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,C,Poids mort,1.0,8.45,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
20871,OPULENT VELVET SET/3 CANDLES,C,Poids mort,2.0,8.42,4.21,4.21,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
21594,Dr. Jam's Arouzer Stress Ball,C,Poids mort,2.0,8.34,4.17,4.17,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
23612,SET 10 MINICARDS CUTE SNOWMAN 17071,C,Poids mort,5.0,8.299999999999999,1.66,1.66,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
72802c,VANILLA SCENT CANDLE JEWELLED BOX,C,Poids mort,1.0,8.29,8.29,8.29,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,C,Poids mort,1.0,8.29,8.29,8.29,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,C,Poids mort,28.5,8.264999999999999,0.29,0.29,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
84924F,PSYCHEDELIC METAL SIGN CALENDAR,C,Poids mort,10.0,7.9,0.79,0.79,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,C,Poids mort,7.0,7.85,1.225,1.225,,Non calculable,0.0,2011-05,"Déprioriser, solder ou sortir du catalogue",0.0
35607A,PINK FLUFFY CHRISTMAS DECORATION,C,Poids mort,26.0,7.82,0.9099999999999999,0.9099999999999999,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90042A,FRESHWATER PEARL BRACELET GOLD,C,Poids mort,3.0,7.6499999999999995,2.55,2.55,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
85189,HANGING BUTTERFLY  EGG,C,Poids mort,9.0,7.6499999999999995,0.85,0.85,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
79149B,SILICON STAR BULB  BLUE,C,Dilemme,18.0,7.56,0.42,0.42,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
90068,"RUBY GLASS NECKLACE 42""",C,Poids mort,1.0,7.5,7.5,7.5,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
85160A,WHITE BIRD GARDEN DESIGN MUG,C,Poids mort,6.0,7.5,1.25,1.25,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,C,Poids mort,2.0,7.5,3.75,3.75,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
21827,EIGHT PIECE CREEPY CRAWLIE SET,C,Poids mort,6.0,7.5,1.25,1.25,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,C,Poids mort,6.0,7.5,1.25,1.25,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
16202E,BLACK PHOTO ALBUM ,C,Poids mort,15.0,7.5,0.5,0.5,,Non calculable,0.06666666666666667,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
23633,SET 10 CARDS WORLD CHILDREN 17067,C,Poids mort,3.0,7.470000000000001,2.49,2.49,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
62097B,BLUE STRIPES SHOULDER BAG,C,Poids mort,9.0,7.470000000000001,0.83,0.83,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
90128A,PINK LEAVES AND BEADS PHONE CHARM,C,Dilemme,3.0,7.43,2.485,2.485,,Non calculable,0.0,2011-07,Tester visibilité ou promotion courte,0.0
84596g,SMALL CHOCOLATES PINK BOWL,C,Poids mort,3.0,7.38,2.46,2.46,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
71496B,A4 WALL TIDY RED FLOWERS,C,Dilemme,13.0,7.37,0.56,0.56,,Non calculable,0.0,2011-10,Tester visibilité ou promotion courte,0.0
10124G,ARMY CAMO BOOKCOVER TAPE,C,Poids mort,17.0,7.14,0.42,0.42,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90214O,"LETTER ""O"" BLING KEY RING",C,Dilemme,16.0,6.819999999999999,0.726,0.726,,Non calculable,0.0,2011-12,Tester visibilité ou promotion courte,0.0
90214W,"LETTER ""W"" BLING KEY RING",C,Dilemme,16.0,6.819999999999999,0.726,0.726,,Non calculable,0.0,2011-12,Tester visibilité ou promotion courte,0.0
35443,RASTA IN BATH W SPLIFF ASHTRAY,C,Dilemme,8.0,6.8,0.85,0.85,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,C,Poids mort,4.0,6.76,1.69,1.69,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
62074B,ELEPHANT CLIP W SUCTION CUP,C,Poids mort,16.0,6.72,0.42,0.42,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,C,Poids mort,2.0,6.72,3.36,3.36,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
35833G,4 GOLD FLOCK CHRISTMAS BALLS,C,Poids mort,2.0,6.72,3.36,3.36,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
10124A,SPOTS ON RED BOOKCOVER TAPE,C,Poids mort,16.0,6.72,0.42000000000000004,0.42000000000000004,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
23604,SET 10 MINI SANTA & SNOWMAN  17087,C,Poids mort,4.0,6.640000000000001,1.66,1.66,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,C,Poids mort,4.0,6.6,1.65,1.65,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
20678,LARGE BLACK DIAMANTE HAIRSLIDE,C,Poids mort,4.0,6.6,1.65,1.65,,Non calculable,0.0,2011-09,"Déprioriser, solder ou sortir du catalogue",0.0
90126C,AMBER BERTIE MOBILE PHONE CHARM,C,Poids mort,2.0,6.58,3.29,3.29,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
85224,ASSORTED COLOUR SILK GLASSES CASE,C,Poids mort,3.0,6.300000000000001,2.1,2.1,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,C,Dilemme,15.0,6.3,0.42,0.42,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
16043,POP ART PUSH DOWN RUBBER ,C,Poids mort,52.5,6.3,0.12,0.12,,Non calculable,0.0,2011-06,"Déprioriser, solder ou sortir du catalogue",0.0
85225,BLING KEY RING STAND,C,Dilemme,6.0,6.25,1.0833333333333333,1.0833333333333333,,Non calculable,0.0,2011-12,Tester visibilité ou promotion courte,0.0
21228,"POCKET MIRROR ""GLAMOROUS""",C,Poids mort,5.0,6.25,1.25,1.25,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
35591T,TURQUOISE CHRISTMAS TREE ,C,Poids mort,5.0,6.25,1.25,1.25,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
23610,SET 10 CARDS CHRISTMAS ROBIN 17095,C,Poids mort,3.0,6.24,2.08,2.08,,Non calculable,0.0,2011-09,"Déprioriser, solder ou sortir du catalogue",0.0
90060B,FIRE POLISHED GLASS NECKL GOLD,C,Poids mort,1.0,5.95,5.95,5.95,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,C,Poids mort,1.0,5.95,5.95,5.95,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
84499,BLACK FLOWER CANDLE PLATE,C,Poids mort,7.0,5.949999999999999,0.85,0.85,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,C,Poids mort,2.0,5.9,2.95,2.95,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
35598C,WHITE CHRISTMAS TREE 60CM,C,Poids mort,2.0,5.9,2.95,2.95,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
23617,SET 10 CARDS SWIRLY XMAS TREE 17104,C,Poids mort,2.0,5.82,2.91,2.91,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
23638,SET 10 CARDS ROBIN WATERPUMP  17096,C,Poids mort,2.0,5.82,2.91,2.91,,Non calculable,0.0,2011-09,"Déprioriser, solder ou sortir du catalogue",0.0
23652,SET 10 CARD CHRISTMAS STAMPS 16963,C,Poids mort,2.0,5.82,2.91,2.91,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
90011C,GREEN CRYSTAL DROP EARRINGS,C,Poids mort,2.0,5.8,2.9,2.9,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
90067B,BROWN VINTAGE VICTORIAN EARRINGS,C,Poids mort,2.0,5.8,2.9,2.9,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
